iso2,country,year,wage_median_eur,wage_mean_eur,median_source,source,is_forecast
CH,Switzerland,2022,6524.0,6750.0,ses_direct,eurostat_d11emp,0
CH,Switzerland,2023,6856.0,7093.0,ses_forecast,eurostat_d11emp,0
CH,Switzerland,2024,7164.0,7412.0,ses_forecast,eurostat_d11emp,0
CH,Switzerland,2025,7334.0,7588.0,ses_forecast,eurostat_d11emp,0
BG,Bulgaria,1995,59.0,98.0,ses_backcast,eurostat_d11emp,0
BG,Bulgaria,1996,40.0,66.0,ses_backcast,eurostat_d11emp,0
BG,Bulgaria,1997,44.0,74.0,ses_backcast,eurostat_d11emp,0
BG,Bulgaria,1998,68.0,114.0,ses_backcast,eurostat_d11emp,0
BG,Bulgaria,1999,73.0,122.0,ses_backcast,eurostat_d11emp,0
BG,Bulgaria,2000,83.0,138.0,ses_backcast,eurostat_d11emp,0
BG,Bulgaria,2001,95.0,159.0,ses_backcast,eurostat_d11emp,0
BG,Bulgaria,2002,101.0,169.0,ses_backcast,eurostat_d11emp,0
BG,Bulgaria,2003,107.0,179.0,ses_backcast,eurostat_d11emp,0
BG,Bulgaria,2004,117.0,196.0,ses_backcast,eurostat_d11emp,0
BG,Bulgaria,2005,133.0,222.0,ses_backcast,eurostat_d11emp,0
BG,Bulgaria,2006,139.0,232.0,ses_direct,eurostat_d11emp,0
BG,Bulgaria,2007,170.0,269.0,ses_interp,eurostat_d11emp,0
BG,Bulgaria,2008,201.0,305.0,ses_interp,eurostat_d11emp,0
BG,Bulgaria,2009,232.0,337.0,ses_interp,eurostat_d11emp,0
BG,Bulgaria,2010,263.0,378.0,ses_direct,eurostat_d11emp,0
BG,Bulgaria,2011,270.0,402.0,ses_interp,eurostat_d11emp,0
BG,Bulgaria,2012,276.0,435.0,ses_interp,eurostat_d11emp,0
BG,Bulgaria,2013,282.0,471.0,ses_interp,eurostat_d11emp,0
BG,Bulgaria,2014,289.0,497.0,ses_direct,eurostat_d11emp,0
BG,Bulgaria,2015,321.0,526.0,ses_interp,eurostat_d11emp,0
BG,Bulgaria,2016,352.0,558.0,ses_interp,eurostat_d11emp,0
BG,Bulgaria,2017,384.0,614.0,ses_interp,eurostat_d11emp,0
BG,Bulgaria,2018,416.0,672.0,ses_direct,eurostat_d11emp,0
BG,Bulgaria,2019,488.0,718.0,ses_interp,eurostat_d11emp,0
BG,Bulgaria,2020,559.0,769.0,ses_interp,eurostat_d11emp,0
BG,Bulgaria,2021,630.0,858.0,ses_interp,eurostat_d11emp,0
BG,Bulgaria,2022,702.0,983.0,ses_direct,eurostat_d11emp,0
BG,Bulgaria,2023,798.0,1117.0,ses_forecast,eurostat_d11emp,0
BG,Bulgaria,2024,911.0,1276.0,ses_forecast,eurostat_d11emp,0
RO,Romania,1995,63.0,106.0,ses_backcast,eurostat_d11emp,0
RO,Romania,1996,65.0,110.0,ses_backcast,eurostat_d11emp,0
RO,Romania,1997,59.0,99.0,ses_backcast,eurostat_d11emp,0
RO,Romania,1998,91.0,153.0,ses_backcast,eurostat_d11emp,0
RO,Romania,1999,74.0,124.0,ses_backcast,eurostat_d11emp,0
RO,Romania,2000,106.0,178.0,ses_backcast,eurostat_d11emp,0
RO,Romania,2001,131.0,221.0,ses_backcast,eurostat_d11emp,0
RO,Romania,2002,128.0,216.0,ses_backcast,eurostat_d11emp,0
RO,Romania,2003,135.0,228.0,ses_backcast,eurostat_d11emp,0
RO,Romania,2004,148.0,250.0,ses_backcast,eurostat_d11emp,0
RO,Romania,2005,208.0,351.0,ses_backcast,eurostat_d11emp,0
RO,Romania,2006,241.0,406.0,ses_direct,eurostat_d11emp,0
RO,Romania,2007,265.0,449.0,ses_interp,eurostat_d11emp,0
RO,Romania,2008,288.0,571.0,ses_interp,eurostat_d11emp,0
RO,Romania,2009,312.0,473.0,ses_interp,eurostat_d11emp,0
RO,Romania,2010,336.0,505.0,ses_direct,eurostat_d11emp,0
RO,Romania,2011,340.0,516.0,ses_interp,eurostat_d11emp,0
RO,Romania,2012,344.0,507.0,ses_interp,eurostat_d11emp,0
RO,Romania,2013,348.0,532.0,ses_interp,eurostat_d11emp,0
RO,Romania,2014,352.0,568.0,ses_direct,eurostat_d11emp,0
RO,Romania,2015,426.0,586.0,ses_interp,eurostat_d11emp,0
RO,Romania,2016,500.0,666.0,ses_interp,eurostat_d11emp,0
RO,Romania,2017,574.0,747.0,ses_interp,eurostat_d11emp,0
RO,Romania,2018,648.0,942.0,ses_direct,eurostat_d11emp,0
RO,Romania,2019,726.0,1034.0,ses_interp,eurostat_d11emp,0
RO,Romania,2020,805.0,1054.0,ses_interp,eurostat_d11emp,0
RO,Romania,2021,884.0,1101.0,ses_interp,eurostat_d11emp,0
RO,Romania,2022,962.0,1252.0,ses_direct,eurostat_d11emp,0
RO,Romania,2023,1156.0,1504.0,ses_forecast,eurostat_d11emp,0
RO,Romania,2024,1348.0,1755.0,ses_forecast,eurostat_d11emp,0
HR,Croatia,1995,314.0,450.0,ses_backcast,eurostat_d11emp,0
HR,Croatia,1996,357.0,512.0,ses_backcast,eurostat_d11emp,0
HR,Croatia,1997,406.0,581.0,ses_backcast,eurostat_d11emp,0
HR,Croatia,1998,463.0,663.0,ses_backcast,eurostat_d11emp,0
HR,Croatia,1999,471.0,674.0,ses_backcast,eurostat_d11emp,0
HR,Croatia,2000,508.0,728.0,ses_backcast,eurostat_d11emp,0
HR,Croatia,2001,529.0,758.0,ses_backcast,eurostat_d11emp,0
HR,Croatia,2002,600.0,859.0,ses_backcast,eurostat_d11emp,0
HR,Croatia,2003,635.0,910.0,ses_backcast,eurostat_d11emp,0
HR,Croatia,2004,671.0,961.0,ses_backcast,eurostat_d11emp,0
HR,Croatia,2005,717.0,1027.0,ses_backcast,eurostat_d11emp,0
HR,Croatia,2006,746.0,1068.0,ses_backcast,eurostat_d11emp,0
HR,Croatia,2007,783.0,1122.0,ses_backcast,eurostat_d11emp,0
HR,Croatia,2008,830.0,1189.0,ses_backcast,eurostat_d11emp,0
HR,Croatia,2009,818.0,1172.0,ses_backcast,eurostat_d11emp,0
HR,Croatia,2010,842.0,1206.0,ses_direct,eurostat_d11emp,0
HR,Croatia,2011,844.0,1225.0,ses_interp,eurostat_d11emp,0
HR,Croatia,2012,846.0,1210.0,ses_interp,eurostat_d11emp,0
HR,Croatia,2013,847.0,1202.0,ses_interp,eurostat_d11emp,0
HR,Croatia,2014,849.0,1123.0,ses_direct,eurostat_d11emp,0
HR,Croatia,2015,870.0,1136.0,ses_interp,eurostat_d11emp,0
HR,Croatia,2016,890.0,1173.0,ses_interp,eurostat_d11emp,0
HR,Croatia,2017,910.0,1208.0,ses_interp,eurostat_d11emp,0
HR,Croatia,2018,931.0,1289.0,ses_direct,eurostat_d11emp,0
HR,Croatia,2019,994.0,1312.0,ses_interp,eurostat_d11emp,0
HR,Croatia,2020,1056.0,1315.0,ses_interp,eurostat_d11emp,0
HR,Croatia,2021,1119.0,1393.0,ses_interp,eurostat_d11emp,0
HR,Croatia,2022,1182.0,1565.0,ses_direct,eurostat_d11emp,0
HR,Croatia,2023,1343.0,1778.0,ses_forecast,eurostat_d11emp,0
HR,Croatia,2024,1457.0,1929.0,ses_forecast,eurostat_d11emp,0
BA,Bosnia & Herz.,2010,598.0,527.0,ses_backcast,eurostat_d11emp,0
BA,Bosnia & Herz.,2011,618.0,545.0,ses_backcast,eurostat_d11emp,0
BA,Bosnia & Herz.,2012,631.0,556.0,ses_backcast,eurostat_d11emp,0
BA,Bosnia & Herz.,2013,632.0,557.0,ses_backcast,eurostat_d11emp,0
BA,Bosnia & Herz.,2014,626.0,552.0,ses_backcast,eurostat_d11emp,0
BA,Bosnia & Herz.,2015,636.0,561.0,ses_backcast,eurostat_d11emp,0
BA,Bosnia & Herz.,2016,626.0,552.0,ses_backcast,eurostat_d11emp,0
BA,Bosnia & Herz.,2017,623.0,549.0,ses_backcast,eurostat_d11emp,0
BA,Bosnia & Herz.,2018,641.0,565.0,ses_backcast,eurostat_d11emp,0
BA,Bosnia & Herz.,2019,668.0,589.0,ses_backcast,eurostat_d11emp,0
BA,Bosnia & Herz.,2020,686.0,605.0,ses_backcast,eurostat_d11emp,0
BA,Bosnia & Herz.,2021,719.0,634.0,ses_backcast,eurostat_d11emp,0
BA,Bosnia & Herz.,2022,837.0,738.0,ses_direct,eurostat_d11emp,0
BA,Bosnia & Herz.,2023,932.0,822.0,ses_forecast,eurostat_d11emp,0
BA,Bosnia & Herz.,2024,1030.0,908.0,ses_forecast,eurostat_d11emp,0
CY,Cyprus,1995,898.0,953.0,ses_backcast,eurostat_d11emp,0
CY,Cyprus,1996,946.0,1004.0,ses_backcast,eurostat_d11emp,0
CY,Cyprus,1997,1014.0,1076.0,ses_backcast,eurostat_d11emp,0
CY,Cyprus,1998,1040.0,1104.0,ses_backcast,eurostat_d11emp,0
CY,Cyprus,1999,1081.0,1148.0,ses_backcast,eurostat_d11emp,0
CY,Cyprus,2000,1164.0,1236.0,ses_backcast,eurostat_d11emp,0
CY,Cyprus,2001,1212.0,1287.0,ses_backcast,eurostat_d11emp,0
CY,Cyprus,2002,1273.0,1351.0,ses_backcast,eurostat_d11emp,0
CY,Cyprus,2003,1341.0,1424.0,ses_backcast,eurostat_d11emp,0
CY,Cyprus,2004,1367.0,1451.0,ses_backcast,eurostat_d11emp,0
CY,Cyprus,2005,1461.0,1551.0,ses_backcast,eurostat_d11emp,0
CY,Cyprus,2006,1527.0,1621.0,ses_direct,eurostat_d11emp,0
CY,Cyprus,2007,1544.0,1634.0,ses_interp,eurostat_d11emp,0
CY,Cyprus,2008,1560.0,1680.0,ses_interp,eurostat_d11emp,0
CY,Cyprus,2009,1576.0,1763.0,ses_interp,eurostat_d11emp,0
CY,Cyprus,2010,1593.0,1802.0,ses_direct,eurostat_d11emp,0
CY,Cyprus,2011,1556.0,1832.0,ses_interp,eurostat_d11emp,0
CY,Cyprus,2012,1520.0,1845.0,ses_interp,eurostat_d11emp,0
CY,Cyprus,2013,1484.0,1726.0,ses_interp,eurostat_d11emp,0
CY,Cyprus,2014,1447.0,1666.0,ses_direct,eurostat_d11emp,0
CY,Cyprus,2015,1449.0,1647.0,ses_interp,eurostat_d11emp,0
CY,Cyprus,2016,1450.0,1647.0,ses_interp,eurostat_d11emp,0
CY,Cyprus,2017,1452.0,1684.0,ses_interp,eurostat_d11emp,0
CY,Cyprus,2018,1454.0,1720.0,ses_direct,eurostat_d11emp,0
CY,Cyprus,2019,1494.0,1798.0,ses_interp,eurostat_d11emp,0
CY,Cyprus,2020,1533.0,1794.0,ses_interp,eurostat_d11emp,0
CY,Cyprus,2021,1572.0,1778.0,ses_interp,eurostat_d11emp,0
CY,Cyprus,2022,1612.0,1939.0,ses_direct,eurostat_d11emp,0
CY,Cyprus,2023,1790.0,2153.0,ses_forecast,eurostat_d11emp,0
CY,Cyprus,2024,1848.0,2223.0,ses_forecast,eurostat_d11emp,0
CY,Cyprus,2025,1927.0,2318.0,ses_forecast,eurostat_d11emp,0
MD,Moldova,2015,214.0,285.0,ratio_estimate,eurostat_d11emp,0
MD,Moldova,2016,226.0,301.0,ratio_estimate,eurostat_d11emp,0
MD,Moldova,2017,268.0,358.0,ratio_estimate,eurostat_d11emp,0
MD,Moldova,2018,340.0,453.0,ratio_estimate,eurostat_d11emp,0
MD,Moldova,2019,341.0,455.0,ratio_estimate,eurostat_d11emp,0
MD,Moldova,2020,352.0,470.0,ratio_estimate,eurostat_d11emp,0
MD,Moldova,2021,378.0,504.0,ratio_estimate,eurostat_d11emp,0
MD,Moldova,2022,446.0,594.0,ratio_estimate,eurostat_d11emp,0
MD,Moldova,2023,519.0,692.0,ratio_estimate,eurostat_d11emp,0
MD,Moldova,2024,619.0,825.0,ratio_estimate,eurostat_d11emp,0
ME,Montenegro,2006,387.0,402.0,ses_backcast,eurostat_d11emp,0
ME,Montenegro,2007,426.0,443.0,ses_backcast,eurostat_d11emp,0
ME,Montenegro,2008,504.0,524.0,ses_backcast,eurostat_d11emp,0
ME,Montenegro,2009,509.0,529.0,ses_backcast,eurostat_d11emp,0
ME,Montenegro,2010,606.0,629.0,ses_backcast,eurostat_d11emp,0
ME,Montenegro,2011,625.0,649.0,ses_backcast,eurostat_d11emp,0
ME,Montenegro,2012,604.0,627.0,ses_backcast,eurostat_d11emp,0
ME,Montenegro,2013,548.0,569.0,ses_backcast,eurostat_d11emp,0
ME,Montenegro,2014,593.0,616.0,ses_direct,eurostat_d11emp,0
ME,Montenegro,2015,619.0,643.0,ses_forecast,eurostat_d11emp,0
ME,Montenegro,2016,666.0,692.0,ses_forecast,eurostat_d11emp,0
ME,Montenegro,2017,698.0,725.0,ses_forecast,eurostat_d11emp,0
ME,Montenegro,2018,723.0,751.0,ses_forecast,eurostat_d11emp,0
ME,Montenegro,2019,747.0,776.0,ses_forecast,eurostat_d11emp,0
ME,Montenegro,2020,821.0,853.0,ses_forecast,eurostat_d11emp,0
ME,Montenegro,2021,812.0,843.0,ses_forecast,eurostat_d11emp,0
ME,Montenegro,2022,827.0,859.0,ses_forecast,eurostat_d11emp,0
ME,Montenegro,2023,924.0,960.0,ses_forecast,eurostat_d11emp,0
ME,Montenegro,2024,1017.0,1056.0,ses_forecast,eurostat_d11emp,0
ME,Montenegro,2025,1120.0,1163.0,ses_forecast,eurostat_d11emp,0
MT,Malta,1995,735.0,809.0,ses_backcast,eurostat_d11emp,0
MT,Malta,1996,774.0,852.0,ses_backcast,eurostat_d11emp,0
MT,Malta,1997,822.0,904.0,ses_backcast,eurostat_d11emp,0
MT,Malta,1998,867.0,954.0,ses_backcast,eurostat_d11emp,0
MT,Malta,1999,913.0,1004.0,ses_backcast,eurostat_d11emp,0
MT,Malta,2000,983.0,1081.0,ses_backcast,eurostat_d11emp,0
MT,Malta,2001,1042.0,1146.0,ses_backcast,eurostat_d11emp,0
MT,Malta,2002,1057.0,1163.0,ses_backcast,eurostat_d11emp,0
MT,Malta,2003,1051.0,1156.0,ses_backcast,eurostat_d11emp,0
MT,Malta,2004,1072.0,1179.0,ses_backcast,eurostat_d11emp,0
MT,Malta,2005,1082.0,1190.0,ses_backcast,eurostat_d11emp,0
MT,Malta,2006,1139.0,1253.0,ses_direct,eurostat_d11emp,0
MT,Malta,2007,1178.0,1294.0,ses_interp,eurostat_d11emp,0
MT,Malta,2008,1216.0,1352.0,ses_interp,eurostat_d11emp,0
MT,Malta,2009,1254.0,1377.0,ses_interp,eurostat_d11emp,0
MT,Malta,2010,1293.0,1445.0,ses_direct,eurostat_d11emp,0
MT,Malta,2011,1337.0,1503.0,ses_interp,eurostat_d11emp,0
MT,Malta,2012,1382.0,1557.0,ses_interp,eurostat_d11emp,0
MT,Malta,2013,1426.0,1598.0,ses_interp,eurostat_d11emp,0
MT,Malta,2014,1470.0,1646.0,ses_direct,eurostat_d11emp,0
MT,Malta,2015,1534.0,1740.0,ses_interp,eurostat_d11emp,0
MT,Malta,2016,1598.0,1807.0,ses_interp,eurostat_d11emp,0
MT,Malta,2017,1662.0,1883.0,ses_interp,eurostat_d11emp,0
MT,Malta,2018,1726.0,2029.0,ses_direct,eurostat_d11emp,0
MT,Malta,2019,1741.0,2113.0,ses_interp,eurostat_d11emp,0
MT,Malta,2020,1756.0,2144.0,ses_interp,eurostat_d11emp,0
MT,Malta,2021,1770.0,2256.0,ses_interp,eurostat_d11emp,0
MT,Malta,2022,1785.0,2407.0,ses_direct,eurostat_d11emp,0
MT,Malta,2023,1831.0,2469.0,ses_forecast,eurostat_d11emp,0
MT,Malta,2024,1974.0,2662.0,ses_forecast,eurostat_d11emp,0
MT,Malta,2025,2060.0,2778.0,ses_forecast,eurostat_d11emp,0
RS,Serbia,1995,195.0,213.0,ses_backcast,eurostat_d11emp,0
RS,Serbia,1996,133.0,145.0,ses_backcast,eurostat_d11emp,0
RS,Serbia,1997,158.0,172.0,ses_backcast,eurostat_d11emp,0
RS,Serbia,1998,126.0,137.0,ses_backcast,eurostat_d11emp,0
RS,Serbia,1999,131.0,143.0,ses_backcast,eurostat_d11emp,0
RS,Serbia,2000,194.0,211.0,ses_backcast,eurostat_d11emp,0
RS,Serbia,2001,113.0,123.0,ses_backcast,eurostat_d11emp,0
RS,Serbia,2002,169.0,184.0,ses_backcast,eurostat_d11emp,0
RS,Serbia,2003,197.0,215.0,ses_backcast,eurostat_d11emp,0
RS,Serbia,2004,218.0,238.0,ses_backcast,eurostat_d11emp,0
RS,Serbia,2005,238.0,259.0,ses_backcast,eurostat_d11emp,0
RS,Serbia,2006,292.0,318.0,ses_backcast,eurostat_d11emp,0
RS,Serbia,2007,374.0,408.0,ses_backcast,eurostat_d11emp,0
RS,Serbia,2008,434.0,473.0,ses_backcast,eurostat_d11emp,0
RS,Serbia,2009,409.0,446.0,ses_backcast,eurostat_d11emp,0
RS,Serbia,2010,401.0,437.0,ses_backcast,eurostat_d11emp,0
RS,Serbia,2011,450.0,491.0,ses_backcast,eurostat_d11emp,0
RS,Serbia,2012,441.0,481.0,ses_backcast,eurostat_d11emp,0
RS,Serbia,2013,467.0,509.0,ses_backcast,eurostat_d11emp,0
RS,Serbia,2014,456.0,497.0,ses_direct,eurostat_d11emp,0
RS,Serbia,2015,464.0,480.0,ses_interp,eurostat_d11emp,0
RS,Serbia,2016,472.0,489.0,ses_interp,eurostat_d11emp,0
RS,Serbia,2017,479.0,516.0,ses_interp,eurostat_d11emp,0
RS,Serbia,2018,487.0,561.0,ses_direct,eurostat_d11emp,0
RS,Serbia,2019,557.0,622.0,ses_interp,eurostat_d11emp,0
RS,Serbia,2020,628.0,682.0,ses_interp,eurostat_d11emp,0
RS,Serbia,2021,698.0,746.0,ses_interp,eurostat_d11emp,0
RS,Serbia,2022,768.0,850.0,ses_direct,eurostat_d11emp,0
RS,Serbia,2023,881.0,975.0,ses_forecast,eurostat_d11emp,0
RS,Serbia,2024,1011.0,1119.0,ses_forecast,eurostat_d11emp,0
RS,Serbia,2025,1134.0,1255.0,ses_forecast,eurostat_d11emp,0
TR,Turkey,2004,273.0,655.0,ses_backcast,eurostat_earn,0
TR,Turkey,2005,325.0,782.0,ses_backcast,eurostat_earn,0
TR,Turkey,2006,300.0,721.0,ses_direct,eurostat_earn,0
TR,Turkey,2007,321.0,624.0,ses_interp,eurostat_earn,0
TR,Turkey,2008,342.0,652.0,ses_interp,eurostat_earn,0
TR,Turkey,2009,364.0,633.0,ses_interp,eurostat_earn,0
TR,Turkey,2010,385.0,752.0,ses_direct,eurostat_earn,0
TR,Turkey,2011,393.0,703.0,ses_interp,eurostat_earn,0
TR,Turkey,2012,402.0,791.0,ses_interp,eurostat_earn,0
TR,Turkey,2013,410.0,812.0,ses_interp,eurostat_earn,0
TR,Turkey,2014,418.0,788.0,ses_direct,eurostat_earn,0
TR,Turkey,2015,424.0,859.0,ses_interp,eurostat_earn,0
TR,Turkey,2016,431.0,931.0,ses_interp,eurostat_earn,0
TR,Turkey,2017,438.0,837.0,ses_interp,eurostat_earn,0
TR,Turkey,2018,444.0,715.0,ses_direct,eurostat_earn,0
TR,Turkey,2019,503.0,810.0,ses_forecast,eurostat_earn,0
TR,Turkey,2020,469.0,755.0,ses_forecast,eurostat_earn,0
TR,Turkey,2021,428.0,690.0,ses_forecast,eurostat_earn,0
TR,Turkey,2022,448.0,721.0,ses_forecast,eurostat_earn,0
TR,Turkey,2023,624.0,1005.0,ses_forecast,eurostat_earn,0
AD,Andorra,2025,2138.0,2515.0,ratio_estimate,wikipedia (2024-09),0
AZ,Azerbaijan,2025,423.0,588.0,ratio_estimate,wikipedia (2026-06),0
XK,Kosovo,2025,570.0,713.0,ratio_estimate,wikipedia (2025),0
SM,San Marino,2025,2314.0,2629.0,ratio_estimate,wikipedia (2024-10),0
DE,Germany,2026,4074.0,5193.0,ses_forecast,projected,1
DE,Germany,2027,4218.0,5376.0,ses_forecast,projected,1
DE,Germany,2028,4355.0,5551.0,ses_forecast,projected,1
DE,Germany,2029,4497.0,5732.0,ses_forecast,projected,1
DE,Germany,2030,4633.0,5905.0,ses_forecast,projected,1
DE,Germany,2031,4768.0,6077.0,ses_forecast,projected,1
PL,Poland,2026,1977.0,2366.0,ses_forecast,projected,1
PL,Poland,2027,2069.0,2476.0,ses_forecast,projected,1
PL,Poland,2028,2186.0,2615.0,ses_forecast,projected,1
PL,Poland,2029,2312.0,2766.0,ses_forecast,projected,1
PL,Poland,2030,2440.0,2919.0,ses_forecast,projected,1
PL,Poland,2031,2573.0,3079.0,ses_forecast,projected,1
RU,Russia,2026,683.0,1051.0,ratio_estimate,projected,1
RU,Russia,2027,653.0,1005.0,ratio_estimate,projected,1
RU,Russia,2028,660.0,1015.0,ratio_estimate,projected,1
RU,Russia,2029,666.0,1024.0,ratio_estimate,projected,1
RU,Russia,2030,673.0,1036.0,ratio_estimate,projected,1
RU,Russia,2031,682.0,1049.0,ratio_estimate,projected,1
BY,Belarus,2026,532.0,783.0,ratio_estimate,projected,1
BY,Belarus,2027,564.0,829.0,ratio_estimate,projected,1
BY,Belarus,2028,597.0,878.0,ratio_estimate,projected,1
BY,Belarus,2029,639.0,939.0,ratio_estimate,projected,1
BY,Belarus,2030,677.0,995.0,ratio_estimate,projected,1
BY,Belarus,2031,714.0,1050.0,ratio_estimate,projected,1
UA,Ukraine,2023,369.0,512.0,ratio_estimate,projected,1
UA,Ukraine,2024,387.0,537.0,ratio_estimate,projected,1
UA,Ukraine,2025,402.0,559.0,ratio_estimate,projected,1
UA,Ukraine,2026,480.0,666.0,ratio_estimate,projected,1
UA,Ukraine,2027,501.0,696.0,ratio_estimate,projected,1
UA,Ukraine,2028,517.0,718.0,ratio_estimate,projected,1
UA,Ukraine,2029,534.0,741.0,ratio_estimate,projected,1
UA,Ukraine,2030,563.0,782.0,ratio_estimate,projected,1
UA,Ukraine,2031,601.0,835.0,ratio_estimate,projected,1
MK,N. Macedonia,2026,1037.0,1192.0,ses_forecast,projected,1
MK,N. Macedonia,2027,1116.0,1283.0,ses_forecast,projected,1
MK,N. Macedonia,2028,1192.0,1371.0,ses_forecast,projected,1
MK,N. Macedonia,2029,1266.0,1456.0,ses_forecast,projected,1
MK,N. Macedonia,2030,1341.0,1542.0,ses_forecast,projected,1
MK,N. Macedonia,2031,1417.0,1629.0,ses_forecast,projected,1
GE,Georgia,2025,536.0,714.0,ratio_estimate,projected,1
GE,Georgia,2026,640.0,853.0,ratio_estimate,projected,1
GE,Georgia,2027,700.0,934.0,ratio_estimate,projected,1
GE,Georgia,2028,767.0,1023.0,ratio_estimate,projected,1
GE,Georgia,2029,842.0,1123.0,ratio_estimate,projected,1
GE,Georgia,2030,925.0,1233.0,ratio_estimate,projected,1
GE,Georgia,2031,1015.0,1353.0,ratio_estimate,projected,1
AM,Armenia,2026,582.0,776.0,ratio_estimate,projected,1
AM,Armenia,2027,614.0,819.0,ratio_estimate,projected,1
AM,Armenia,2028,650.0,867.0,ratio_estimate,projected,1
AM,Armenia,2029,699.0,932.0,ratio_estimate,projected,1
AM,Armenia,2030,753.0,1004.0,ratio_estimate,projected,1
AM,Armenia,2031,811.0,1081.0,ratio_estimate,projected,1
KZ,KZ,2026,654.0,908.0,ratio_estimate,projected,1
KZ,KZ,2027,693.0,962.0,ratio_estimate,projected,1
KZ,KZ,2028,730.0,1014.0,ratio_estimate,projected,1
KZ,KZ,2029,773.0,1073.0,ratio_estimate,projected,1
KZ,KZ,2030,816.0,1134.0,ratio_estimate,projected,1
KZ,KZ,2031,865.0,1202.0,ratio_estimate,projected,1
AL,Albania,2026,,905.0,,projected,1
AL,Albania,2027,,957.0,,projected,1
AL,Albania,2028,,1024.0,,projected,1
AL,Albania,2029,,1096.0,,projected,1
AL,Albania,2030,,1173.0,,projected,1
AL,Albania,2031,,1256.0,,projected,1
GB,United Kingdom,2026,4003.0,3869.0,ses_forecast,projected,1
GB,United Kingdom,2027,4176.0,4037.0,ses_forecast,projected,1
GB,United Kingdom,2028,4354.0,4209.0,ses_forecast,projected,1
GB,United Kingdom,2029,4542.0,4390.0,ses_forecast,projected,1
GB,United Kingdom,2030,4753.0,4594.0,ses_forecast,projected,1
GB,United Kingdom,2031,4966.0,4800.0,ses_forecast,projected,1
AT,Austria,2026,3827.0,4545.0,ses_forecast,projected,1
AT,Austria,2027,3946.0,4686.0,ses_forecast,projected,1
AT,Austria,2028,4055.0,4816.0,ses_forecast,projected,1
AT,Austria,2029,4175.0,4958.0,ses_forecast,projected,1
AT,Austria,2030,4288.0,5093.0,ses_forecast,projected,1
AT,Austria,2031,4400.0,5226.0,ses_forecast,projected,1
BE,Belgium,2026,5017.0,4904.0,ses_forecast,projected,1
BE,Belgium,2027,5130.0,5015.0,ses_forecast,projected,1
BE,Belgium,2028,5243.0,5125.0,ses_forecast,projected,1
BE,Belgium,2029,5381.0,5260.0,ses_forecast,projected,1
BE,Belgium,2030,5514.0,5390.0,ses_forecast,projected,1
BE,Belgium,2031,5652.0,5525.0,ses_forecast,projected,1
EE,Estonia,2026,2113.0,2324.0,ses_forecast,projected,1
EE,Estonia,2027,2222.0,2443.0,ses_forecast,projected,1
EE,Estonia,2028,2343.0,2576.0,ses_forecast,projected,1
EE,Estonia,2029,2458.0,2703.0,ses_forecast,projected,1
EE,Estonia,2030,2571.0,2827.0,ses_forecast,projected,1
EE,Estonia,2031,2683.0,2950.0,ses_forecast,projected,1
FI,Finland,2026,3821.0,4069.0,ses_forecast,projected,1
FI,Finland,2027,3964.0,4221.0,ses_forecast,projected,1
FI,Finland,2028,4096.0,4361.0,ses_forecast,projected,1
FI,Finland,2029,4247.0,4522.0,ses_forecast,projected,1
FI,Finland,2030,4407.0,4693.0,ses_forecast,projected,1
FI,Finland,2031,4569.0,4865.0,ses_forecast,projected,1
FR,France,2026,3414.0,3717.0,ses_forecast,projected,1
FR,France,2027,3476.0,3785.0,ses_forecast,projected,1
FR,France,2028,3564.0,3881.0,ses_forecast,projected,1
FR,France,2029,3661.0,3986.0,ses_forecast,projected,1
FR,France,2030,3759.0,4093.0,ses_forecast,projected,1
FR,France,2031,3853.0,4196.0,ses_forecast,projected,1
GR,Greece,2026,1847.0,1760.0,ses_forecast,projected,1
GR,Greece,2027,1926.0,1836.0,ses_forecast,projected,1
GR,Greece,2028,2002.0,1908.0,ses_forecast,projected,1
GR,Greece,2029,2078.0,1981.0,ses_forecast,projected,1
GR,Greece,2030,2158.0,2057.0,ses_forecast,projected,1
GR,Greece,2031,2245.0,2140.0,ses_forecast,projected,1
IE,Ireland,2026,4567.0,5401.0,ses_forecast,projected,1
IE,Ireland,2027,4695.0,5552.0,ses_forecast,projected,1
IE,Ireland,2028,4824.0,5705.0,ses_forecast,projected,1
IE,Ireland,2029,4935.0,5836.0,ses_forecast,projected,1
IE,Ireland,2030,5057.0,5981.0,ses_forecast,projected,1
IE,Ireland,2031,5187.0,6134.0,ses_forecast,projected,1
IT,Italy,2026,2713.0,2930.0,ses_forecast,projected,1
IT,Italy,2027,2783.0,3006.0,ses_forecast,projected,1
IT,Italy,2028,2868.0,3098.0,ses_forecast,projected,1
IT,Italy,2029,2951.0,3187.0,ses_forecast,projected,1
IT,Italy,2030,3037.0,3280.0,ses_forecast,projected,1
IT,Italy,2031,3126.0,3376.0,ses_forecast,projected,1
LV,Latvia,2026,1655.0,2077.0,ses_forecast,projected,1
LV,Latvia,2027,1753.0,2200.0,ses_forecast,projected,1
LV,Latvia,2028,1851.0,2323.0,ses_forecast,projected,1
LV,Latvia,2029,1947.0,2444.0,ses_forecast,projected,1
LV,Latvia,2030,2047.0,2569.0,ses_forecast,projected,1
LV,Latvia,2031,2153.0,2702.0,ses_forecast,projected,1
LT,Lithuania,2026,2168.0,2797.0,ses_forecast,projected,1
