"ref_area","source","indicator","sex","classif1","time","obs_value","obs_status","note_classif","note_indicator","note_source"
"ROU","DA:435","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2005",968,,,"T8:127_T9:133_T10:138_T33:396_T30:200_I11:268","S9:66"
"ROU","DA:435","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2005",589.465,,,"T8:127_T9:133_T10:138_T33:396_T30:200_I11:268","S9:66"
"ROU","DA:435","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2005",332.229,,,"T8:127_T9:133_T10:138_T33:396_T30:200_I11:268","S9:66"
"ROU","DA:435","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2004",8183317,,,"T8:127_T9:133_T10:138_T33:396_T30:332","S9:66"
"ROU","DA:435","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2003",6637868,,,"T8:127_T9:133_T10:138_T33:396_T30:332","S9:66"
"ROU","DA:435","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2002",5320559,,,"T8:127_T9:133_T10:138_T33:396_T30:332","S9:66"
"ROU","DA:435","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2001",4220357,,,"T8:127_T9:133_T10:138_T33:396_T30:332","S9:66"
"ROU","DA:435","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2000",2840449,,,"T8:127_T9:133_T10:138_T33:396_T30:332","S9:66"
"ROU","DA:435","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1999",1921754,,,"T8:127_T9:133_T10:138_T33:396_T30:332","S9:66"
"ROU","DA:435","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1998",1318605,,,"T8:127_T9:133_T10:138_T33:396_T30:332","S9:66"
"ROU","DA:435","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1997",843316,,,"T8:127_T9:133_T10:138_T33:396_T30:332","S9:66"
"ROU","DA:435","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1996",426038,,,"T8:127_T9:133_T10:138_T33:396_T30:332","S9:66"
"ROU","DA:435","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1995",275825,,,"T8:127_T9:133_T10:138_T33:396_T30:332","S9:66"
"ROU","DA:435","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1994",184719,,,"T30:332",
"ROU","DA:435","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1993",76452,,,"T30:332",
"ROU","DA:435","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1992",25322,,,"T30:332",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2021",57240,,,"T8:127_T9:133_T10:138_T12:145_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2021",2222.435,,,"T8:127_T9:133_T10:138_T12:145_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2021",777.144,,,"T8:127_T9:133_T10:138_T12:145_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2019",44729,,,"T8:127_T9:133_T10:138_T12:145_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2019",1754.866,,,"T8:127_T9:133_T10:138_T12:145_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2019",690.927,,,"T8:127_T9:133_T10:138_T12:145_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2017",38609,,,"I20:4077_T8:127_T9:133_T10:138_T12:145_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2017",1493.529,,,"I20:4077_T8:127_T9:133_T10:138_T12:145_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2017",661.761,,,"I20:4077_T8:127_T9:133_T10:138_T12:145_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2016",36709,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2016",1425.398,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2016",547.438,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2015",34030,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2015",1347.663,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2015",558.44,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2014",32495,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2014",1438.981,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2014",846.705,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2013",29792,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2013",1388.097,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2013",935.762,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2012",26629,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2012",1344.265,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2012",863.461,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2011",23369,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2011",1235.747,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2011",795.342,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2010",20952,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2010",1253.611,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2010",689.939,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2009",18638,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2009",1169.029,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2009",587.202,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2008",17290,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2008",1147.169,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2008",695.694,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2007",13593,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2007",947.499,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2007",531.374,,,"T8:252_T9:133_T10:138_T11:142_T12:145_T33:396_T30:201","S3:21_S4:34"
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2006",12203,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2006",897.47,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2006",448.789,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2005",7637.7,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2005",570.367,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2005",270.032,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2004",6831.8,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2004",554.647,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2004",237.102,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2002",4414,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2002",439.242,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2002",140.804,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2001",3240,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2001",365.01,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2001",111.079,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2000",2223,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2000",294.269,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2000",79.028,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1999",1581,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1999",230.395,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1999",64.216,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1998",1095,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1998",276.714,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1998",112.828,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1997",950,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","1997",289.906,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","1997",164.222,,,"T30:201",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1996",790210,,,"T30:333",
"RUS","DA:122","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1995",472392,,,"T30:333",
"RWA","BA:1590","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2024",69850.796,,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2024",193.281,,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2024",52.992,,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2023",54569.446,,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2023",149.267,,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2023",47.039,,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2022",41784.348,,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2022",131.501,,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2022",40.555,,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2021",40708.075,,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2021",139.604,,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2021",41.176,,,"T30:39","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2017",45647.63,"B",,"T30:39_I11:264","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2017",153.376,"B",,"T30:39_I11:264","R1:3513"
"RWA","BA:1590","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2017",54.894,"B",,"T30:39_I11:264","R1:3513"
"RWA","BB:763","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2014",60387.79,"B",,"T30:39_I11:264","R1:3513"
"RWA","BB:763","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2014",225.57,"B",,"T30:39_I11:264","R1:3513"
"RWA","BB:763","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2014",88.488,"B",,"T30:39_I11:264","R1:3513"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2022",6748,,,"I20:4077_T8:127_T9:133_T10:138_T11:142_T12:146_T30:145","S3:11_S5:4138"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2022",3480.078,,,"I20:4077_T8:127_T9:133_T10:138_T11:142_T12:146_T30:145","S3:11_S5:4138"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2022",1799.467,,,"I20:4077_T8:127_T9:133_T10:138_T11:142_T12:146_T30:145","S3:11_S5:4138"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2020",6563.8,,,"I20:4077_T8:127_T9:133_T10:138_T11:142_T12:146_T30:145","S3:10"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2020",3137.973,,,"I20:4077_T8:127_T9:133_T10:138_T11:142_T12:146_T30:145","S3:10"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2020",1750.347,,,"I20:4077_T8:127_T9:133_T10:138_T11:142_T12:146_T30:145","S3:10"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2019",6313,,,"T8:127_T9:131_T10:139_T11:142_T12:145_T30:145","S3:11"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2019",3352.948,,,"T8:127_T9:131_T10:139_T11:142_T12:145_T30:145","S3:11"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2019",1683.467,,,"T8:127_T9:131_T10:139_T11:142_T12:145_T30:145","S3:11"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2018",6271.7,,,"T8:127_T9:131_T10:139_T11:142_T12:145_T30:145","S3:11"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2018",3372.754,,,"T8:127_T9:131_T10:139_T11:142_T12:145_T30:145","S3:11"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2018",1672.453,,,"T8:127_T9:131_T10:139_T11:142_T12:145_T30:145","S3:11"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2017",6093.011,,,"T8:127_T9:131_T10:139_T11:142_T12:145_T30:145","S3:11"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2017",3496.477,,,"T8:127_T9:131_T10:139_T11:142_T12:145_T30:145","S3:11"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2017",1624.803,,,"T8:127_T9:131_T10:139_T11:142_T12:145_T30:145","S3:11"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2016",6225.1,,,"T8:127_T9:131_T10:139_T11:142_T12:145_T30:145","S3:11"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2016",3488.251,,,"T8:127_T9:131_T10:139_T11:142_T12:145_T30:145","S3:11"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2016",1660.027,,,"T8:127_T9:131_T10:139_T11:142_T12:145_T30:145","S3:11"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2015",6413.246,,,"T8:127_T9:131_T10:139_T11:142_T12:145_T30:145","S3:7"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2015",3842.703,,,"T8:127_T9:131_T10:139_T11:142_T12:145_T30:145","S3:7"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2015",1710.199,,,"T8:127_T9:131_T10:139_T11:142_T12:145_T30:145","S3:7"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2014",6098.8,,,"T8:127_T9:131_T10:139_T11:142_T12:145_T30:145","S3:7"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2014",3771.186,,,"T8:127_T9:131_T10:139_T11:142_T12:145_T30:145","S3:7"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2014",1626.347,,,"T8:127_T9:131_T10:139_T11:142_T12:145_T30:145","S3:7"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2013",5580,,,"T8:252_T9:131_T10:139_T11:142_T12:145_T30:145","S3:7"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2013",3227.038,,,"T8:252_T9:131_T10:139_T11:142_T12:145_T30:145","S3:7"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2013",1488,,,"T8:252_T9:131_T10:139_T11:142_T12:145_T30:145","S3:7"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2012",5285,,,"T8:127_T9:131_T11:142_T12:145_T33:396_T30:145","S3:7"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2012",3240.976,,,"T8:127_T9:131_T11:142_T12:145_T33:396_T30:145","S3:7"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2012",1409.333,,,"T8:127_T9:131_T11:142_T12:145_T33:396_T30:145","S3:7"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2011",5031,,,"T8:127_T9:131_T11:142_T12:145_T33:396_T30:145","S3:7"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2011",3298.753,,,"T8:127_T9:131_T11:142_T12:145_T33:396_T30:145","S3:7"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2011",1341.6,,,"T8:127_T9:131_T11:142_T12:145_T33:396_T30:145","S3:7"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2009",4470,,,"T8:252_T9:131_T10:138_T12:145_T33:396_T30:145","S3:7"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2009",3116.193,,,"T8:252_T9:131_T10:138_T12:145_T33:396_T30:145","S3:7"
"SAU","BA:627","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2009",1192,,,"T8:252_T9:131_T10:138_T12:145_T33:396_T30:145","S3:7"
"SDN","BA:1603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2022",155379.238,"B",,"T30:48_I11:264","R1:3513"
"SDN","BA:1603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2022",692.78,"B",,"T30:48_I11:264","R1:3513"
"SDN","BA:1603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2022",284.182,"B",,"T30:48_I11:264","R1:3513"
"SDN","BA:1603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2011",452.718,,,"T30:48","R1:3513"
"SDN","BA:1603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2011",309.074,,,"T30:48","R1:3513"
"SDN","BA:1603","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2011",169.772,,,"T30:48","R1:3513"
"SDN","CA:1604","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1992",1055,,"C5:2067","T8:127_T9:133_T10:138_T33:396_T30:336_I11:268","S9:67"
"SDN","CA:1604","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","1990",225.4,,"C5:2067","T8:127_T9:133_T10:138_T33:396_T30:337","S9:67"
"SEN","BA:13368","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2024",169275.655,,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2024",738.289,,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2024",279.174,,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2023",93595.61,,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2023",399.708,,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2023",154.303,,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2022",97572.594,,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2022",423.989,,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2022",156.427,,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2019",85966.014,,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2019",369.635,,,"T30:42","R1:3513"
"SEN","BA:13368","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2019",146.722,,,"T30:42","R1:3513"
"SEN","BX:1608","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2011",105131.304,"B",,"T30:42_I11:264","R1:3513"
"SEN","BX:1608","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_PPP","2011",421.744,"B",,"T30:42_I11:264","R1:3513"
"SEN","BX:1608","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_USD","2011",223.091,"B",,"T30:42_I11:264","R1:3513"
"SGP","BA:5873","EAR_EMTA_SEX_CUR_NB","SEX_T","CUR_TYPE_LCU","2021",4680,,,"T8:128_T9:133_T10:138_T11:142_T12:146_T30:146","S3:17_S5:356"
