iso3,year,currency_type,wage,source
DEU,2006,CUR_TYPE_LCU,2084.674,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DEU,2006,CUR_TYPE_PPP,2321.292,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DEU,2006,CUR_TYPE_USD,2617.516,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DEU,2005,CUR_TYPE_LCU,2563.163,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DEU,2005,CUR_TYPE_PPP,2822.966,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DEU,2005,CUR_TYPE_USD,3188.831,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DEU,2002,CUR_TYPE_LCU,2616.02,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DEU,2002,CUR_TYPE_PPP,2809.436,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DEU,2002,CUR_TYPE_USD,2473.709,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2025,CUR_TYPE_LCU,6187.68,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2025,CUR_TYPE_PPP,6689.19,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2025,CUR_TYPE_USD,6992.079,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2024,CUR_TYPE_LCU,5853.421,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2024,CUR_TYPE_PPP,6457.571,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2024,CUR_TYPE_USD,6335.743,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2023,CUR_TYPE_LCU,5643.147,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2023,CUR_TYPE_PPP,6185.205,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2023,CUR_TYPE_USD,6101.935,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2022,CUR_TYPE_LCU,5591.617,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2022,CUR_TYPE_PPP,5768.695,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2022,CUR_TYPE_USD,5887.973,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2021,CUR_TYPE_LCU,5503.67,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2021,CUR_TYPE_PPP,5640.212,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2021,CUR_TYPE_USD,6509.19,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2020,CUR_TYPE_LCU,5144.75,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2020,CUR_TYPE_PPP,5152.6,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2020,CUR_TYPE_USD,5876.333,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2019,CUR_TYPE_LCU,4703.634,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2019,CUR_TYPE_PPP,4607.475,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2019,CUR_TYPE_USD,5265.719,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2018,CUR_TYPE_LCU,4577.822,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2018,CUR_TYPE_PPP,4389.634,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2018,CUR_TYPE_USD,5406.408,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2017,CUR_TYPE_LCU,4501.776,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2017,CUR_TYPE_PPP,4205.354,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2017,CUR_TYPE_USD,5085.657,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2016,CUR_TYPE_LCU,4431.506,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2016,CUR_TYPE_PPP,4027.754,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2016,CUR_TYPE_USD,4905.234,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2015,CUR_TYPE_LCU,4444.607,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2015,CUR_TYPE_PPP,4001.792,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2015,CUR_TYPE_USD,4931.292,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2014,CUR_TYPE_LCU,4349.565,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2014,CUR_TYPE_PPP,3915.687,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2014,CUR_TYPE_USD,5778.398,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2013,CUR_TYPE_LCU,4228.354,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2013,CUR_TYPE_PPP,3817.596,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2013,CUR_TYPE_USD,5615.677,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2012,CUR_TYPE_LCU,4147.471,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2012,CUR_TYPE_PPP,3670.945,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2012,CUR_TYPE_USD,5328.671,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2011,CUR_TYPE_LCU,4028.668,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2011,CUR_TYPE_PPP,3601.206,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2011,CUR_TYPE_USD,5607.906,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2010,CUR_TYPE_LCU,3878.93,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2010,CUR_TYPE_PPP,3447.694,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2010,CUR_TYPE_USD,5142.298,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2009,CUR_TYPE_LCU,4136.57,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2009,CUR_TYPE_PPP,3662.04,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2009,CUR_TYPE_USD,5769.687,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2008,CUR_TYPE_LCU,3999.197,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2008,CUR_TYPE_PPP,3509.084,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2008,CUR_TYPE_USD,5882.019,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2007,CUR_TYPE_LCU,3837.598,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2007,CUR_TYPE_PPP,3306.904,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2007,CUR_TYPE_USD,5259.428,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2006,CUR_TYPE_LCU,3243.664,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2006,CUR_TYPE_PPP,2733.382,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2006,CUR_TYPE_USD,4072.744,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2005,CUR_TYPE_LCU,3141.032,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2005,CUR_TYPE_PPP,2584.858,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2005,CUR_TYPE_USD,3907.757,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2004,CUR_TYPE_LCU,3081.485,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2004,CUR_TYPE_PPP,2556.459,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2004,CUR_TYPE_USD,3833.059,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2002,CUR_TYPE_LCU,3249.98,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2002,CUR_TYPE_PPP,2671.493,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,2002,CUR_TYPE_USD,3073.181,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,1991,CUR_TYPE_LCU,16507.295,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,1991,CUR_TYPE_PPP,1784.713,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,1991,CUR_TYPE_USD,2580.693,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,1990,CUR_TYPE_LCU,16312.69,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,1990,CUR_TYPE_PPP,1754.483,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,1990,CUR_TYPE_USD,2635.943,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,1989,CUR_TYPE_LCU,15406.553,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
DNK,1989,CUR_TYPE_USD,2107.549,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2025,CUR_TYPE_LCU,3162.954,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2025,CUR_TYPE_PPP,5203.46,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2025,CUR_TYPE_USD,3574.138,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2024,CUR_TYPE_LCU,3039.886,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2024,CUR_TYPE_PPP,5165.648,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2024,CUR_TYPE_USD,3290.372,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2023,CUR_TYPE_LCU,2944.256,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2023,CUR_TYPE_PPP,5062.922,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2023,CUR_TYPE_USD,3183.624,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2022,CUR_TYPE_LCU,2708.726,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2022,CUR_TYPE_PPP,4351.122,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2022,CUR_TYPE_USD,2852.288,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2021,CUR_TYPE_LCU,2593.517,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2021,CUR_TYPE_PPP,3962.453,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2021,CUR_TYPE_USD,3067.352,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2020,CUR_TYPE_LCU,2626.703,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2020,CUR_TYPE_PPP,3826.18,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2020,CUR_TYPE_USD,3000.22,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2019,CUR_TYPE_LCU,2435.666,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2019,CUR_TYPE_PPP,3566.301,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2019,CUR_TYPE_USD,2726.728,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2018,CUR_TYPE_LCU,1944.42,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2018,CUR_TYPE_PPP,2734.072,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2018,CUR_TYPE_USD,2296.36,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2017,CUR_TYPE_LCU,1888.95,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2017,CUR_TYPE_PPP,2658.138,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2017,CUR_TYPE_USD,2133.947,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2016,CUR_TYPE_LCU,1878.09,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2016,CUR_TYPE_PPP,2614.304,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2016,CUR_TYPE_USD,2078.858,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2015,CUR_TYPE_LCU,1893.7,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2015,CUR_TYPE_PPP,2565.374,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2015,CUR_TYPE_USD,2101.06,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2014,CUR_TYPE_LCU,1881.32,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2014,CUR_TYPE_PPP,2527.881,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2014,CUR_TYPE_USD,2499.334,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2013,CUR_TYPE_LCU,1869.11,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2013,CUR_TYPE_PPP,2464.359,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2013,CUR_TYPE_USD,2482.365,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2012,CUR_TYPE_LCU,1850.26,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2012,CUR_TYPE_PPP,2354.56,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2012,CUR_TYPE_USD,2377.214,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2011,CUR_TYPE_LCU,1841.75,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2011,CUR_TYPE_PPP,2326.485,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2011,CUR_TYPE_USD,2563.716,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2010,CUR_TYPE_LCU,1838.82,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2010,CUR_TYPE_PPP,2294.988,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2010,CUR_TYPE_USD,2437.724,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2009,CUR_TYPE_LCU,1815.18,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2009,CUR_TYPE_PPP,2267.674,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2009,CUR_TYPE_USD,2531.813,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2008,CUR_TYPE_LCU,2191.667,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2008,CUR_TYPE_PPP,2732.19,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2008,CUR_TYPE_USD,3223.504,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2007,CUR_TYPE_LCU,1975.852,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2007,CUR_TYPE_PPP,2444.862,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2007,CUR_TYPE_USD,2707.905,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2006,CUR_TYPE_LCU,1570.339,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2006,CUR_TYPE_PPP,1985.597,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,2006,CUR_TYPE_USD,1971.717,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,1995,CUR_TYPE_LCU,193721.761,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,1994,CUR_TYPE_LCU,187714.04,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,1993,CUR_TYPE_LCU,181495.738,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,1992,CUR_TYPE_LCU,166527.978,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,1991,CUR_TYPE_LCU,152493.476,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,1990,CUR_TYPE_LCU,141852.847,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
ESP,1989,CUR_TYPE_LCU,129836.159,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2025,CUR_TYPE_LCU,2847.39,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2025,CUR_TYPE_PPP,4238.821,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2025,CUR_TYPE_USD,3217.551,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2024,CUR_TYPE_LCU,2626.26,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2024,CUR_TYPE_PPP,4064.927,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2024,CUR_TYPE_USD,2842.664,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2023,CUR_TYPE_LCU,2418.598,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2023,CUR_TYPE_PPP,3762.487,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2023,CUR_TYPE_USD,2615.23,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2022,CUR_TYPE_LCU,2132.681,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2022,CUR_TYPE_PPP,3226.939,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2022,CUR_TYPE_USD,2245.713,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2021,CUR_TYPE_LCU,2044.313,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2021,CUR_TYPE_PPP,3240.687,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2021,CUR_TYPE_USD,2417.809,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2020,CUR_TYPE_LCU,1920.384,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2020,CUR_TYPE_PPP,3183.385,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2020,CUR_TYPE_USD,2193.462,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2019,CUR_TYPE_LCU,1693.642,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2019,CUR_TYPE_PPP,2802.994,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2019,CUR_TYPE_USD,1896.032,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2018,CUR_TYPE_LCU,1637.51,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2018,CUR_TYPE_PPP,2673.813,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2018,CUR_TYPE_USD,1933.899,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2017,CUR_TYPE_LCU,1482.831,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2017,CUR_TYPE_PPP,2444.802,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2017,CUR_TYPE_USD,1675.155,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2016,CUR_TYPE_LCU,1471.64,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2016,CUR_TYPE_PPP,2478.915,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2016,CUR_TYPE_USD,1628.959,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2015,CUR_TYPE_LCU,1429.967,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2015,CUR_TYPE_PPP,2370.607,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2015,CUR_TYPE_USD,1586.548,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2014,CUR_TYPE_LCU,1400.517,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2014,CUR_TYPE_PPP,2338.174,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2014,CUR_TYPE_USD,1860.587,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2013,CUR_TYPE_LCU,1218.527,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2013,CUR_TYPE_PPP,2037.092,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2013,CUR_TYPE_USD,1618.326,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2012,CUR_TYPE_LCU,1129.093,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2012,CUR_TYPE_PPP,1887.927,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2012,CUR_TYPE_USD,1450.659,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2011,CUR_TYPE_LCU,1042.875,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2011,CUR_TYPE_PPP,1774.11,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2011,CUR_TYPE_USD,1451.682,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2010,CUR_TYPE_LCU,1040.712,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2010,CUR_TYPE_PPP,1772.882,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2010,CUR_TYPE_USD,1379.672,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2009,CUR_TYPE_LCU,1017.959,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2009,CUR_TYPE_PPP,1700.564,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2009,CUR_TYPE_USD,1419.849,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2008,CUR_TYPE_LCU,948.293,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2008,CUR_TYPE_PPP,1516.985,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2008,CUR_TYPE_USD,1394.749,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2007,CUR_TYPE_LCU,804.916,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2007,CUR_TYPE_PPP,1309.813,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2007,CUR_TYPE_USD,1103.137,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2006,CUR_TYPE_LCU,512.271,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2006,CUR_TYPE_PPP,875.849,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2006,CUR_TYPE_USD,643.208,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2005,CUR_TYPE_LCU,445.478,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2005,CUR_TYPE_PPP,803.959,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2005,CUR_TYPE_USD,554.219,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2004,CUR_TYPE_LCU,414.163,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2004,CUR_TYPE_PPP,768.711,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2004,CUR_TYPE_USD,515.177,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2003,CUR_TYPE_LCU,6723,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2003,CUR_TYPE_PPP,809.171,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2003,CUR_TYPE_USD,485.191,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2002,CUR_TYPE_LCU,395.33,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2002,CUR_TYPE_PPP,750.197,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2002,CUR_TYPE_USD,373.824,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2001,CUR_TYPE_LCU,5510,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2001,CUR_TYPE_PPP,659.847,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2001,CUR_TYPE_USD,315.252,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2000,CUR_TYPE_LCU,4907,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2000,CUR_TYPE_PPP,614.901,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,2000,CUR_TYPE_USD,289.181,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1999,CUR_TYPE_LCU,4440,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1999,CUR_TYPE_PPP,554.972,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1999,CUR_TYPE_USD,302.502,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1998,CUR_TYPE_LCU,4125,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1998,CUR_TYPE_PPP,521.886,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1998,CUR_TYPE_USD,293.08,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1997,CUR_TYPE_LCU,3573,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1997,CUR_TYPE_PPP,478.693,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1997,CUR_TYPE_USD,257.388,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1996,CUR_TYPE_LCU,2985,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1996,CUR_TYPE_PPP,444.623,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1996,CUR_TYPE_USD,247.965,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1995,CUR_TYPE_LCU,2375,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1995,CUR_TYPE_PPP,439.088,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1995,CUR_TYPE_USD,207.157,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1994,CUR_TYPE_LCU,1734,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1994,CUR_TYPE_PPP,379.734,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1994,CUR_TYPE_USD,133.475,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1993,CUR_TYPE_LCU,1066,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1993,CUR_TYPE_PPP,335.268,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1993,CUR_TYPE_USD,80.619,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
EST,1992,CUR_TYPE_LCU,549,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
FIN,2025,CUR_TYPE_LCU,5097.386,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
FIN,2025,CUR_TYPE_PPP,6355.763,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
FIN,2025,CUR_TYPE_USD,5760.046,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
FIN,2024,CUR_TYPE_LCU,4928.678,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
FIN,2024,CUR_TYPE_PPP,6252.794,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
FIN,2024,CUR_TYPE_USD,5334.801,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
FIN,2023,CUR_TYPE_LCU,4759.639,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
FIN,2023,CUR_TYPE_PPP,5969.292,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
FIN,2023,CUR_TYPE_USD,5146.598,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
FIN,2022,CUR_TYPE_LCU,4620.305,ILOSTAT EAR_EMTA_SEX_CUR_NB_A
